"id";"prizeGroup";"memberId";"code";"locked";"token";"enteredCodeOn";"hasBeenPaidOn";"validUntil";"crypt";"tstamp";"hasBeenPaid";"ip"
"4366";"6";"0";"02ddha3f";;;;;;;;;
"4367";"7";"0";"09a9a60m";;;;;;;;;
"4368";"8";"0";"m634bm8a";;;;;;;;;
"4369";"9";"0";"2814bb3g";;;;;;;;;
"4370";"10";"0";"5cb0du8l";;;;;;;;;
"4371";"1";"0";"5ba1095o";;;;;;;;;
"4372";"2";"0";"389968fc";;;;;;;;;
"4373";"3";"0";"da26a47c";;;;;;;;;
"4374";"4";"0";"1dc8185h";;;;;;;;;
"4375";"5";"0";"2f9d2ccu";;;;;;;;;
"4376";"6";"0";"a506935h";;;;;;;;;
"4377";"7";"0";"29f1ff9j";;;;;;;;;
"4378";"8";"0";"cfb21scq";;;;;;;;;
"4379";"9";"0";"aaf3610d";;;;;;;;;
"4380";"10";"0";"1681f61a";;;;;;;;;
"4381";"1";"0";"g4b639db";;;;;;;;;
"4382";"2";"0";"83f6802d";;;;;;;;;
"4383";"3";"0";"586l103d";;;;;;;;;
"4384";"4";"0";"2796c78h";;;;;;;;;
"4385";"5";"0";"32d8bfah";;;;;;;;;
"4386";"6";"0";"97lf332a";;;;;;;;;
"4387";"7";"0";"baba1a9n";;;;;;;;;
"4388";"8";"0";"003a26cl";;;;;;;;;
"4389";"9";"0";"12cf52bf";;;;;;;;;
"4390";"10";"0";"d29obfft";;;;;;;;;
"4391";"1";"0";"24f6fd2f";;;;;;;;;
"4392";"2";"0";"fa05d53f";;;;;;;;;
"4393";"3";"0";"71ai44au";;;;;;;;;
"4394";"4";"0";"6319a47b";;;;;;;;;
"4395";"5";"0";"b02arr2f";;;;;;;;;
"4396";"6";"0";"549d77fa";;;;;;;;;
"4397";"7";"0";"9adb15bs";;;;;;;;;
"4398";"8";"0";"0500365u";;;;;;;;;
"4399";"9";"0";"dddf62bc";;;;;;;;;
"4400";"10";"0";"83030c1r";;;;;;;;;
"4401";"1";"0";"27d301cf";;;;;;;;;
"4402";"2";"0";"b68d2s3p";;;;;;;;;
"4403";"3";"0";"22076das";;;;;;;;;
"4404";"4";"0";"401784fa";;;;;;;;;
"4405";"5";"0";"06210qan";;;;;;;;;
"4406";"6";"0";"a47bf45a";;;;;;;;;
"4407";"7";"0";"a44260bq";;;;;;;;;
"4408";"8";"0";"7989521o";;;;;;;;;
"4409";"9";"0";"0132d52f";;;;;;;;;
"4410";"10";"0";"7cd371fh";;;;;;;;;
"4411";"1";"0";"567c450u";;;;;;;;;
"4412";"2";"0";"c03g94ds";;;;;;;;;
"4413";"3";"0";"94r1260c";;;;;;;;;
"4414";"4";"0";"7b6c497j";;;;;;;;;
"4415";"5";"0";"76b4q66b";;;;;;;;;
"4416";"6";"0";"270586fa";;;;;;;;;
"4417";"7";"0";"90f4345p";;;;;;;;;
"4418";"8";"0";"2847640q";;;;;;;;;
"4419";"9";"0";"dnd25fdb";;;;;;;;;
"4420";"10";"0";"b414fc3m";;;;;;;;;
"4421";"1";"0";"72df888m";;;;;;;;;
"4422";"2";"0";"a2ca07bo";;;;;;;;;
"4423";"3";"0";"b753877f";;;;;;;;;
"4424";"4";"0";"10b4a59d";;;;;;;;;
"4425";"5";"0";"5fdf25dn";;;;;;;;;
"4426";"6";"0";"98f94c5f";;;;;;;;;
"4427";"7";"0";"644a5k3i";;;;;;;;;
"4428";"8";"0";"296c77kk";;;;;;;;;
"4429";"9";"0";"u5cf046c";;;;;;;;;
"4430";"10";"0";"7u4udf6g";;;;;;;;;
"4431";"1";"0";"d6a99d2q";;;;;;;;;
"4432";"2";"0";"79c56i4r";;;;;;;;;
"4433";"3";"0";"f3fah6af";;;;;;;;;
"4434";"4";"0";"f686q3ch";;;;;;;;;
"4435";"5";"0";"9f86d9au";;;;;;;;;
"4436";"6";"0";"dc02184u";;;;;;;;;
"4437";"7";"0";"70bhhhcj";;;;;;;;;
"4438";"8";"0";"a0b924dp";;;;;;;;;
"4439";"9";"0";"687qf25p";;;;;;;;;
"4440";"10";"0";"78a12d4o";;;;;;;;;
"4441";"1";"0";"2ba2288p";;;;;;;;;
"4442";"2";"0";"dib177bt";;;;;;;;;
"4443";"3";"0";"8878b43d";;;;;;;;;
"4444";"4";"0";"5fc1c73a";;;;;;;;;
"4445";"5";"0";"5810613c";;;;;;;;;
"4446";"6";"0";"9c97354q";;;;;;;;;
"4447";"7";"0";"9477085s";;;;;;;;;
"4448";"8";"0";"bcaf798l";;;;;;;;;
"4449";"9";"0";"bf80b8fh";;;;;;;;;
"4450";"10";"0";"c1d4cf1n";;;;;;;;;
"4451";"1";"0";"7348d0ah";;;;;;;;;
"4452";"2";"0";"86f16aid";;;;;;;;;
"4453";"3";"0";"24065b9s";;;;;;;;;
"4454";"4";"0";"690cf18t";;;;;;;;;
"4455";"5";"0";"341fbfdk";;;;;;;;;
"4456";"6";"0";"1514cm3r";;;;;;;;;
"4457";"7";"0";"cc654d4f";;;;;;;;;
"4458";"8";"0";"258f452f";;;;;;;;;
"4459";"9";"0";"82436f5a";;;;;;;;;
"4460";"10";"0";"2bd823ac";;;;;;;;;
"4461";"1";"0";"00a8423u";;;;;;;;;
"4462";"2";"0";"ag8313dh";;;;;;;;;
"4463";"3";"0";"44c36d0s";;;;;;;;;
"4464";"4";"0";"b5t5tt4f";;;;;;;;;
"4465";"5";"0";"115a095d";;;;;;;;;
"4466";"6";"0";"bd98a3nb";;;;;;;;;
"4467";"7";"0";"91br601r";;;;;;;;;
"4468";"8";"0";"0652367m";;;;;;;;;
"4469";"9";"0";"k89c2k1g";;;;;;;;;
"4470";"10";"0";"bfd4d3uu";;;;;;;;;
"4471";"1";"0";"80c0529o";;;;;;;;;
"4472";"2";"0";"14a001ff";;;;;;;;;
"4473";"3";"0";"2a533cfi";;;;;;;;;
"4474";"4";"0";"b36sscsg";;;;;;;;;
"4475";"5";"0";"k15faa6a";;;;;;;;;
"4476";"6";"0";"c9i92bcc";;;;;;;;;
"4477";"7";"0";"8cf05a3m";;;;;;;;;
"4478";"8";"0";"a9a074gj";;;;;;;;;
"4479";"9";"0";"0163483o";;;;;;;;;
"4480";"10";"0";"a763a33n";;;;;;;;;
"4481";"1";"0";"1fbff2bq";;;;;;;;;
"4482";"2";"0";"aa3sda4d";;;;;;;;;
"4483";"3";"0";"3s6b3b2a";;;;;;;;;
"4484";"4";"0";"q1qqc58k";;;;;;;;;
"4485";"5";"0";"12546b4a";;;;;;;;;
"4486";"6";"0";"9c82d39s";;;;;;;;;
"4487";"7";"0";"n9ac6a9p";;;;;;;;;
"4488";"8";"0";"8943513d";;;;;;;;;
"4489";"9";"0";"805f043m";;;;;;;;;
"4490";"10";"0";"ab99565d";;;;;;;;;
"4491";"1";"0";"9605a33b";;;;;;;;;
"4492";"2";"0";"6fja9f2n";;;;;;;;;
"4493";"3";"0";"362d470c";;;;;;;;;
"4494";"4";"0";"l9694l1d";;;;;;;;;
"4495";"5";"0";"12hc3h1d";;;;;;;;;
"4496";"6";"0";"f3f41f5g";;;;;;;;;
"4497";"7";"0";"a56bcd7p";;;;;;;;;
"4498";"8";"0";"fcf299bc";;;;;;;;;
"4499";"9";"0";"d23381bf";;;;;;;;;
"4500";"10";"0";"4f26cgal";;;;;;;;;
"4501";"1";"0";"d841f2dt";;;;;;;;;
"4502";"2";"0";"b00140bh";;;;;;;;;
"4503";"3";"0";"1735ld3t";;;;;;;;;
"4504";"4";"0";"94620f1j";;;;;;;;;
"4505";"5";"0";"991d71fl";;;;;;;;;
"4506";"6";"0";"7176c3bc";;;;;;;;;
"4507";"7";"0";"28a86a9h";;;;;;;;;
"4508";"8";"0";"5b8dbb8t";;;;;;;;;
"4509";"9";"0";"b003abdf";;;;;;;;;
"4510";"10";"0";"1cb7739g";;;;;;;;;
"4511";"1";"0";"a5j1d19j";;;;;;;;;
"4512";"2";"0";"a435057p";;;;;;;;;
"4513";"3";"0";"62b34b3f";;;;;;;;;
"4514";"4";"0";"30fb156l";;;;;;;;;
"4515";"5";"0";"2481c72a";;;;;;;;;
"4516";"6";"0";"pafcc59p";;;;;;;;;
"4517";"7";"0";"7126bn6f";;;;;;;;;
"4518";"8";"0";"5b79dc8f";;;;;;;;;
"4519";"9";"0";"53a5a96f";;;;;;;;;
"4520";"10";"0";"c39b780t";;;;;;;;;
"4521";"1";"0";"d7l792fa";;;;;;;;;
"4522";"2";"0";"35b73g6m";;;;;;;;;
"4523";"3";"0";"84c0dc0k";;;;;;;;;
"4524";"4";"0";"265a54fo";;;;;;;;;
"4525";"5";"0";"1c42105g";;;;;;;;;
"4526";"6";"0";"da9c291a";;;;;;;;;
"4527";"7";"0";"44bs2cdj";;;;;;;;;
"4528";"8";"0";"40bs6aak";;;;;;;;;
"4529";"9";"0";"b473b3aq";;;;;;;;;
"4530";"10";"0";"bra33b1b";;;;;;;;;
"4531";"1";"0";"5cd7d2rs";;;;;;;;;
"4532";"2";"0";"42b83b3c";;;;;;;;;
"4533";"3";"0";"97bfbadr";;;;;;;;;
"4534";"4";"0";"42bnd2ak";;;;;;;;;
"4535";"5";"0";"caa0217t";;;;;;;;;
"4536";"6";"0";"d257809s";;;;;;;;;
"4537";"7";"0";"u708f5ap";;;;;;;;;
"4538";"8";"0";"091c5pdn";;;;;;;;;
"4539";"9";"0";"0408199f";;;;;;;;;
"4540";"10";"0";"22bc0tag";;;;;;;;;
"4541";"1";"0";"77177mmt";;;;;;;;;
"4542";"2";"0";"34a45fbm";;;;;;;;;
"4543";"3";"0";"0618nbcn";;;;;;;;;
"4544";"4";"0";"88007fcd";;;;;;;;;
"4545";"5";"0";"f98d38cf";;;;;;;;;
"4546";"6";"0";"3f2252sr";;;;;;;;;
"4547";"7";"0";"b982dc8c";;;;;;;;;
"4548";"8";"0";"9b29d10c";;;;;;;;;
"4549";"9";"0";"20aob4bd";;;;;;;;;
"4550";"10";"0";"159dc17m";;;;;;;;;
"4551";"1";"0";"afc2192g";;;;;;;;;
"4552";"2";"0";"48a78aak";;;;;;;;;
"4553";"3";"0";"ba67fadd";;;;;;;;;
"4554";"4";"0";"4d16r68u";;;;;;;;;
"4555";"5";"0";"dc71u60u";;;;;;;;;
"4556";"6";"0";"ca08582r";;;;;;;;;
"4557";"7";"0";"fdd2f10j";;;;;;;;;
"4558";"8";"0";"630fd08p";;;;;;;;;
"4559";"9";"0";"b543fp5j";;;;;;;;;
"4560";"10";"0";"1bg2b15q";;;;;;;;;
"4561";"1";"0";"p4b8583f";;;;;;;;;
"4562";"2";"0";"59fd34fm";;;;;;;;;
"4563";"3";"0";"dat9219l";;;;;;;;;
"4564";"4";"0";"1kadd39i";;;;;;;;;
"4565";"5";"0";"34d6cd2i";;;;;;;;;
"4566";"6";"0";"0a7b468a";;;;;;;;;
"4567";"7";"0";"6j734fai";;;;;;;;;
"4568";"8";"0";"fa0c154s";;;;;;;;;
"4569";"9";"0";"d7cc188n";;;;;;;;;
"4570";"10";"0";"10bcb8dp";;;;;;;;;
"4571";"1";"0";"281337fj";;;;;;;;;
"4572";"2";"0";"f95a318k";;;;;;;;;
"4573";"3";"0";"3c6u595j";;;;;;;;;
"4574";"4";"0";"05474b2o";;;;;;;;;
"4575";"5";"0";"d2f5affk";;;;;;;;;
"4576";"6";"0";"29cu21uu";;;;;;;;;
"4577";"7";"0";"3213a88j";;;;;;;;;
"4578";"8";"0";"k81b9bkb";;;;;;;;;
"4579";"9";"0";"jjc880jn";;;;;;;;;
"4580";"10";"0";"b9f6cd1p";;;;;;;;;
"4581";"1";"0";"fn99c5as";;;;;;;;;
"4582";"2";"0";"31g4bg2j";;;;;;;;;
"4583";"3";"0";"fc15418i";;;;;;;;;
"4584";"4";"0";"5728c60n";;;;;;;;;
"4585";"5";"0";"12h1978i";;;;;;;;;
"4586";"6";"0";"1242c6ch";;;;;;;;;
"4587";"7";"0";"b264997h";;;;;;;;;
"4588";"8";"0";"a131724m";;;;;;;;;
"4589";"9";"0";"c72a4b3c";;;;;;;;;
"4590";"10";"0";"3933i42k";;;;;;;;;
"4591";"1";"0";"f24075cs";;;;;;;;;
"4592";"2";"0";"42ag575t";;;;;;;;;
"4593";"3";"0";"3a70241d";;;;;;;;;
"4594";"4";"0";"99bf875m";;;;;;;;;
"4595";"5";"0";"917sf73p";;;;;;;;;
"4596";"6";"0";"c935aa7o";;;;;;;;;
"4597";"7";"0";"30d986af";;;;;;;;;
"4598";"8";"0";"382d3d0h";;;;;;;;;
"4599";"9";"0";"28520acq";;;;;;;;;
"4600";"10";"0";"61719a9t";;;;;;;;;
"4601";"1";"0";"5d2ca55m";;;;;;;;;
"4602";"2";"0";"875b1d2n";;;;;;;;;
"4603";"3";"0";"bkbd01fd";;;;;;;;;
"4604";"4";"0";"28f9215i";;;;;;;;;
"4605";"5";"0";"7096abpb";;;;;;;;;
"4606";"6";"0";"4277dd7k";;;;;;;;;
"4607";"7";"0";"a112626c";;;;;;;;;
"4608";"8";"0";"c9faacaq";;;;;;;;;
"4609";"9";"0";"7g463b4n";;;;;;;;;
"4610";"10";"0";"0c155b7i";;;;;;;;;
"4611";"1";"0";"a880699d";;;;;;;;;
"4612";"2";"0";"b9s7142h";;;;;;;;;
"4613";"3";"0";"00d5bfan";;;;;;;;;
"4614";"4";"0";"76bah8ha";;;;;;;;;
"4615";"5";"0";"267b7cfd";;;;;;;;;
"4616";"6";"0";"6b148cbp";;;;;;;;;
"4617";"7";"0";"8fsfc66d";;;;;;;;;
"4618";"8";"0";"d66lf16l";;;;;;;;;
"4619";"9";"0";"37b3f10n";;;;;;;;;
"4620";"10";"0";"6c881a2r";;;;;;;;;
"4621";"1";"0";"24f0008k";;;;;;;;;
"4622";"2";"0";"dac520db";;;;;;;;;
"4623";"3";"0";"af80c3cd";;;;;;;;;
"4624";"4";"0";"332c31dk";;;;;;;;;
"4625";"5";"0";"90d6d3cg";;;;;;;;;
"4626";"6";"0";"41157cfg";;;;;;;;;
"4627";"7";"0";"ar13f88t";;;;;;;;;
"4628";"8";"0";"092030ik";;;;;;;;;
"4629";"9";"0";"87f6b4cf";;;;;;;;;
"4630";"10";"0";"8b69faff";;;;;;;;;
"4631";"1";"0";"ddt272dq";;;;;;;;;
"4632";"2";"0";"786855bj";;;;;;;;;
"4633";"3";"0";"b3671c9h";;;;;;;;;
"4634";"4";"0";"3s2776cb";;;;;;;;;
"4635";"5";"0";"1517bd6q";;;;;;;;;
"4636";"6";"0";"232b603f";;;;;;;;;
"4637";"7";"0";"7435c2aa";;;;;;;;;
"4638";"8";"0";"3281840m";;;;;;;;;
"4639";"9";"0";"4c07ccfd";;;;;;;;;
"4640";"10";"0";"3616l08t";;;;;;;;;
"4641";"1";"0";"73ard5fs";;;;;;;;;
"4642";"2";"0";"dcc3m00g";;;;;;;;;
"4643";"3";"0";"3cl9c8ls";;;;;;;;;
"4644";"4";"0";"b017112o";;;;;;;;;
"4645";"5";"0";"61c8f94l";;;;;;;;;
"4646";"6";"0";"694da41p";;;;;;;;;
"4647";"7";"0";"d194676n";;;;;;;;;
"4648";"8";"0";"11u227bb";;;;;;;;;
"4649";"9";"0";"7380526f";;;;;;;;;
"4650";"10";"0";"327b542f";;;;;;;;;
"4651";"1";"0";"85c006bh";;;;;;;;;
"4652";"2";"0";"77d2b2ap";;;;;;;;;
"4653";"3";"0";"60d0673c";;;;;;;;;
"4654";"4";"0";"d05592fp";;;;;;;;;
"4655";"5";"0";"f7929a2q";;;;;;;;;
"4656";"6";"0";"73d363dl";;;;;;;;;
"4657";"7";"0";"70186d3r";;;;;;;;;
"4658";"8";"0";"a017229q";;;;;;;;;
"4659";"9";"0";"9263fd0o";;;;;;;;;
"4660";"10";"0";"8629959r";;;;;;;;;
"4661";"1";"0";"afbbf1gj";;;;;;;;;
"4662";"2";"0";"8cb8c6as";;;;;;;;;
"4663";"3";"0";"72p04b8l";;;;;;;;;
"4664";"4";"0";"55cadb4n";;;;;;;;;
"4665";"5";"0";"f99apf5p";;;;;;;;;
"4666";"6";"0";"f207f40s";;;;;;;;;
"4667";"7";"0";"35c8cc1k";;;;;;;;;
"4668";"8";"0";"0f442adl";;;;;;;;;
"4669";"9";"0";"37897ddo";;;;;;;;;
"4670";"10";"0";"f45o12or";;;;;;;;;
"4671";"1";"0";"8ba5f19f";;;;;;;;;
"4672";"2";"0";"c581283q";;;;;;;;;
"4673";"3";"0";"d54d568l";;;;;;;;;
"4674";"4";"0";"a8256g3q";;;;;;;;;
"4675";"5";"0";"f6aafa3d";;;;;;;;;
"4676";"6";"0";"dc323b7b";;;;;;;;;
"4677";"7";"0";"f75c0bra";;;;;;;;;
"4678";"8";"0";"f5b650fa";;;;;;;;;
"4679";"9";"0";"d8d1712d";;;;;;;;;
"4680";"10";"0";"cc088f3h";;;;;;;;;
"4681";"1";"0";"c8f8483k";;;;;;;;;
"4682";"2";"0";"8ci815au";;;;;;;;;
"4683";"3";"0";"8702c8fb";;;;;;;;;
"4684";"4";"0";"3dd4cm2c";;;;;;;;;
"4685";"5";"0";"82725acu";;;;;;;;;
"4686";"6";"0";"1d8b8s1p";;;;;;;;;
"4687";"7";"0";"5b2c213b";;;;;;;;;
"4688";"8";"0";"3426567u";;;;;;;;;
"4689";"9";"0";"9f4128df";;;;;;;;;
"4690";"10";"0";"868f117d";;;;;;;;;
"4691";"1";"0";"f67fcf6c";;;;;;;;;
"4692";"2";"0";"148a6fcd";;;;;;;;;
"4693";"3";"0";"12o7o1cp";;;;;;;;;
"4694";"4";"0";"1bacficg";;;;;;;;;
"4695";"5";"0";"9836773k";;;;;;;;;
"4696";"6";"0";"427241jd";;;;;;;;;
"4697";"7";"0";"sfsd957f";;;;;;;;;
"4698";"8";"0";"2c34fc1o";;;;;;;;;
"4699";"9";"0";"32d8d56s";;;;;;;;;
"4700";"10";"0";"f4gg74au";;;;;;;;;
"4701";"1";"0";"4685754r";;;;;;;;;
"4702";"2";"0";"8828d79f";;;;;;;;;
"4703";"3";"0";"dla356do";;;;;;;;;
"4704";"4";"0";"cq81b05s";;;;;;;;;
"4705";"5";"0";"1df6909l";;;;;;;;;
"4706";"6";"0";"i64c610p";;;;;;;;;
"4707";"7";"0";"8afg92cg";;;;;;;;;
"4708";"8";"0";"77d1f10c";;;;;;;;;
"4709";"9";"0";"b89398ap";;;;;;;;;
"4710";"10";"0";"d141u45a";;;;;;;;;
"4711";"1";"0";"004567df";;;;;;;;;
"4712";"2";"0";"4b69840a";;;;;;;;;
"4713";"3";"0";"2485db6c";;;;;;;;;
"4714";"4";"0";"3b0ac1ff";;;;;;;;;
"4715";"5";"0";"crabf1dc";;;;;;;;;
"4716";"6";"0";"136d097i";;;;;;;;;
"4717";"7";"0";"39df6a8j";;;;;;;;;
"4718";"8";"0";"9b786a8p";;;;;;;;;
"4719";"9";"0";"a65r83dj";;;;;;;;;
"4720";"10";"0";"17223a4i";;;;;;;;;
"4721";"1";"0";"8645dcdq";;;;;;;;;
"4722";"2";"0";"b535d5bg";;;;;;;;;
"4723";"3";"0";"qfcc294r";;;;;;;;;
"4724";"4";"0";"qfd8df4n";;;;;;;;;
"4725";"5";"0";"4bf478bk";;;;;;;;;
"4726";"6";"0";"80a855ro";;;;;;;;;
"4727";"7";"0";"4fd1qf7n";;;;;;;;;
"4728";"8";"0";"1b281afo";;;;;;;;;
"4729";"9";"0";"177a88dl";;;;;;;;;
"4730";"10";"0";"2p04ac8p";;;;;;;;;
"4731";"1";"0";"5b5bc62r";;;;;;;;;
"4732";"2";"0";"10a72a1h";;;;;;;;;
"4733";"3";"0";"c8f49f8s";;;;;;;;;
"4734";"4";"0";"00nc6d9c";;;;;;;;;
"4735";"5";"0";"3915d84c";;;;;;;;;
"4736";"6";"0";"fdb5417d";;;;;;;;;
"4737";"7";"0";"aa0b5cfp";;;;;;;;;
"4738";"8";"0";"1a7512br";;;;;;;;;
"4739";"9";"0";"9fc8928j";;;;;;;;;
"4740";"10";"0";"0d6d127f";;;;;;;;;
"4741";"1";"0";"7f879a5l";;;;;;;;;
"4742";"2";"0";"3b5b7f8j";;;;;;;;;
"4743";"3";"0";"9255987p";;;;;;;;;
"4744";"4";"0";"5craf4bc";;;;;;;;;
"4745";"5";"0";"228fb83m";;;;;;;;;
"4746";"6";"0";"8aacf36b";;;;;;;;;
"4747";"7";"0";"f645af8n";;;;;;;;;
"4748";"8";"0";"hfa01ddt";;;;;;;;;
"4749";"9";"0";"7caas38i";;;;;;;;;
"4750";"10";"0";"6a23762r";;;;;;;;;
"4751";"1";"0";"97903d7r";;;;;;;;;
"4752";"2";"0";"9438a90p";;;;;;;;;
"4753";"3";"0";"9095ab2q";;;;;;;;;
"4754";"4";"0";"61i2f10m";;;;;;;;;
"4755";"5";"0";"ab8a3d8c";;;;;;;;;
"4756";"6";"0";"b09869bk";;;;;;;;;
"4757";"7";"0";"dbi8f38a";;;;;;;;;
"4758";"8";"0";"da49449n";;;;;;;;;
"4759";"9";"0";"045d5adt";;;;;;;;;
"4760";"10";"0";"73b6a59f";;;;;;;;;
"4761";"1";"0";"d556a6ma";;;;;;;;;
"4762";"2";"0";"1098a13u";;;;;;;;;
"4763";"3";"0";"2hf7d99m";;;;;;;;;
"4764";"4";"0";"b19fc3ac";;;;;;;;;
"4765";"5";"0";"8ca26a4c";;;;;;;;;
"4766";"6";"0";"66dc531g";;;;;;;;;
"4767";"7";"0";"29at60bk";;;;;;;;;
"4768";"8";"0";"a3a367fn";;;;;;;;;
"4769";"9";"0";"0db44b7d";;;;;;;;;
"4770";"10";"0";"cp6d791u";;;;;;;;;
"4771";"1";"0";"388af4gl";;;;;;;;;
"4772";"2";"0";"0c9d94dj";;;;;;;;;
"4773";"3";"0";"o54544ff";;;;;;;;;
"4774";"4";"0";"1c23bb7c";;;;;;;;;
"4775";"5";"0";"dd6h962r";;;;;;;;;
"4776";"6";"0";"9daa6a7a";;;;;;;;;
"4777";"7";"0";"53bbda4n";;;;;;;;;
"4778";"8";"0";"b5a5c51u";;;;;;;;;
"4779";"9";"0";"38b470bu";;;;;;;;;
"4780";"10";"0";"664ab42a";;;;;;;;;
"4781";"1";"0";"2912fcdf";;;;;;;;;
"4782";"2";"0";"cb4bc57d";;;;;;;;;
"4783";"3";"0";"9bdds76s";;;;;;;;;
"4784";"4";"0";"0502242c";;;;;;;;;
"4785";"5";"0";"s1s0927c";;;;;;;;;
"4786";"6";"0";"fdc5736s";;;;;;;;;
"4787";"7";"0";"a0f29a6g";;;;;;;;;
"4788";"8";"0";"935226nd";;;;;;;;;
"4789";"9";"0";"8c50c3ok";;;;;;;;;
"4790";"10";"0";"98d1df4k";;;;;;;;;
"4791";"1";"0";"77bc44fr";;;;;;;;;
"4792";"2";"0";"1a4d1f9b";;;;;;;;;
"4793";"3";"0";"d9670d2d";;;;;;;;;
"4794";"4";"0";"7753fa9r";;;;;;;;;
"4795";"5";"0";"273ad5dp";;;;;;;;;
"4796";"6";"0";"0ac9491a";;;;;;;;;
"4797";"7";"0";"1c86173n";;;;;;;;;
"4798";"8";"0";"caa265ff";;;;;;;;;
"4799";"9";"0";"86fa0f5p";;;;;;;;;
"4800";"10";"0";"c69aai0d";;;;;;;;;
"4801";"1";"0";"bbb3bq0a";;;;;;;;;
"4802";"2";"0";"d9fab41d";;;;;;;;;
"4803";"3";"0";"u22fa80d";;;;;;;;;
"4804";"4";"0";"d1q3qq4l";;;;;;;;;
"4805";"5";"0";"1527p8an";;;;;;;;;
"4806";"6";"0";"3d4c592n";;;;;;;;;
"4807";"7";"0";"0d9dd22b";;;;;;;;;
"4808";"8";"0";"f3b9705j";;;;;;;;;
"4809";"9";"0";"5614358c";;;;;;;;;
"4810";"10";"0";"f0f93b0d";;;;;;;;;
"4811";"1";"0";"0d8114fa";;;;;;;;;
"4812";"2";"0";"78b75a5l";;;;;;;;;
"4813";"3";"0";"12037cbl";;;;;;;;;
"4814";"4";"0";"bb384b2g";;;;;;;;;
"4815";"5";"0";"f6au4b8r";;;;;;;;;
"4816";"6";"0";"06i1c25q";;;;;;;;;
"4817";"7";"0";"caa1622a";;;;;;;;;
"4818";"8";"0";"6daa5a8i";;;;;;;;;
"4819";"9";"0";"2fc6p1bf";;;;;;;;;
"4820";"10";"0";"p27a2fcj";;;;;;;;;
"4821";"1";"0";"8a7f213p";;;;;;;;;
"4822";"2";"0";"cfcacd3d";;;;;;;;;
"4823";"3";"0";"j015j2jd";;;;;;;;;
"4824";"4";"0";"fdf0748u";;;;;;;;;
"4825";"5";"0";"1d8f232t";;;;;;;;;
"4826";"6";"0";"9b8d003g";;;;;;;;;
"4827";"7";"0";"bfaf6d9g";;;;;;;;;
"4828";"8";"0";"f85ccffl";;;;;;;;;
"4829";"9";"0";"3152s06f";;;;;;;;;
"4830";"10";"0";"af5ad5ff";;;;;;;;;
"4831";"1";"0";"aad7dn4h";;;;;;;;;
"4832";"2";"0";"f238c81o";;;;;;;;;
"4833";"3";"0";"dd67909b";;;;;;;;;
"4834";"4";"0";"c648fa2j";;;;;;;;;
"4835";"5";"0";"1c66588b";;;;;;;;;
"4836";"6";"0";"8713fb1b";;;;;;;;;
"4837";"7";"0";"c4b260fr";;;;;;;;;
"4838";"8";"0";"cd0c5j3r";;;;;;;;;
"4839";"9";"0";"d5b3a7dp";;;;;;;;;
"4840";"10";"0";"5f26f87t";;;;;;;;;
"4841";"1";"0";"b8fa1a9l";;;;;;;;;
"4842";"2";"0";"1hc6131q";;;;;;;;;
"4843";"3";"0";"5ba5c83f";;;;;;;;;
"4844";"4";"0";"2673a1bs";;;;;;;;;
"4845";"5";"0";"92d2604t";;;;;;;;;
"4846";"6";"0";"59udd17g";;;;;;;;;
"4847";"7";"0";"106c1c0l";;;;;;;;;
"4848";"8";"0";"88ck775p";;;;;;;;;
"4849";"9";"0";"55fb974i";;;;;;;;;
"4850";"10";"0";"df2o9oba";;;;;;;;;
"4851";"1";"0";"97f91cct";;;;;;;;;
"4852";"2";"0";"d0bb9b5f";;;;;;;;;
"4853";"3";"0";"od061a2q";;;;;;;;;
"4854";"4";"0";"8a76d74c";;;;;;;;;
"4855";"5";"0";"764a724o";;;;;;;;;
"4856";"6";"0";"c89da52b";;;;;;;;;
"4857";"7";"0";"f9b62abb";;;;;;;;;
"4858";"8";"0";"71855a0u";;;;;;;;;
"4859";"9";"0";"6dt7834d";;;;;;;;;
"4860";"10";"0";"022f19dd";;;;;;;;;
"4861";"1";"0";"43731d0m";;;;;;;;;
"4862";"2";"0";"ff4f306b";;;;;;;;;
"4863";"3";"0";"27d7b8aa";;;;;;;;;
"4864";"4";"0";"2f3db24f";;;;;;;;;
"4865";"5";"0";"1b31f51g";;;;;;;;;
"4866";"6";"0";"08c977qq";;;;;;;;;
"4867";"7";"0";"32g4gdff";;;;;;;;;
"4868";"8";"0";"0c571cfi";;;;;;;;;
"4869";"9";"0";"ac96dc3h";;;;;;;;;
"4870";"10";"0";"9404914d";;;;;;;;;
"4871";"1";"0";"9739at5c";;;;;;;;;
"4872";"2";"0";"6c69b90n";;;;;;;;;
"4873";"3";"0";"8l1l77ll";;;;;;;;;
"4874";"4";"0";"6655f66d";;;;;;;;;
"4875";"5";"0";"24d66ads";;;;;;;;;
"4876";"6";"0";"6ffd637o";;;;;;;;;
"4877";"7";"0";"4uf66u3d";;;;;;;;;
"4878";"8";"0";"t715419a";;;;;;;;;
"4879";"9";"0";"8b298dfu";;;;;;;;;
"4880";"10";"0";"8oo2835o";;;;;;;;;
"4881";"1";"0";"d8c486fs";;;;;;;;;
"4882";"2";"0";"f14b412d";;;;;;;;;
"4883";"3";"0";"45dmd0mt";;;;;;;;;
"4884";"4";"0";"474c610a";;;;;;;;;
"4885";"5";"0";"1518b5bs";;;;;;;;;
